day,wallet,price
2023-8-27,15692.828165700554,0.20824
2023-8-28,15716.189559915725,0.20855
2023-8-29,15462.982190357745,0.20519
2023-8-30,16559.460531747212,0.21974
2023-8-31,18279.914176690276,0.24257
2023-9-1,17901.610309076867,0.23755
2023-9-2,17658.199653222022,0.23432
2023-9-3,18803.66156312717,0.24952
2023-9-4,19573.83397886603,0.25974
2023-9-5,19804.433547570614,0.2628
2023-9-6,18570.047620975463,0.24642
2023-9-7,19115.649214903966,0.25366
2023-9-8,18554.97575373987,0.24622
2023-9-9,18012.388533258483,0.23902
2023-9-10,17371.834175745735,0.23052
2023-9-11,17118.79235557747,0.23316
2023-9-12,17118.79235557747,0.23025
2023-9-13,17118.79235557747,0.22459
2023-9-14,17118.79235557747,0.22646
2023-9-15,17118.79235557747,0.23397
2023-9-16,17118.79235557747,0.2363
2023-9-17,17118.79235557747,0.23349
2023-9-18,17118.79235557747,0.22812
2023-9-19,17118.79235557747,0.22632
2023-9-20,17118.79235557747,0.23321
2023-9-21,17118.79235557747,0.23179
2023-9-22,17118.79235557747,0.22251
2023-9-23,17118.79235557747,0.22266
2023-9-24,17118.79235557747,0.22061
2023-9-25,17118.79235557747,0.21646
2023-9-26,17118.79235557747,0.21657
2023-9-27,17118.79235557747,0.21264
2023-9-28,17118.79235557747,0.21082
2023-9-29,17118.79235557747,0.21943
2023-9-30,17118.79235557747,0.22007
2023-10-1,17118.79235557747,0.22651
2023-10-2,17634.3387281736,0.2377
2023-10-3,16518.560627745617,0.22266
2023-10-4,15910.224163416535,0.21446
2023-10-5,16105.408650921974,0.2184
2023-10-6,16105.408650921974,0.21866
2023-10-7,16105.408650921974,0.22345
2023-10-8,16105.408650921974,0.22034
2023-10-9,16105.408650921974,0.22087
2023-10-10,16105.408650921974,0.20805
2023-10-11,16105.408650921974,0.20229
2023-10-12,16105.408650921974,0.20342
2023-10-13,16105.408650921974,0.20307
2023-10-14,16105.408650921974,0.21159
2023-10-15,16105.408650921974,0.2142
2023-10-16,16105.408650921974,0.21309
2023-10-17,16105.408650921974,0.21409
2023-10-18,16105.408650921974,0.20633
2023-10-19,16105.408650921974,0.20173
2023-10-20,16105.408650921974,0.20657
2023-10-21,16105.408650921974,0.21859
2023-10-22,16218.5290812062,0.22963
2023-10-23,16505.988966066667,0.2337
2023-10-24,17871.24684674304,0.25303
2023-10-25,19404.601662546665,0.27474
2023-10-26,21426.002621934036,0.30336
2023-10-27,20498.644320160583,0.29023
2023-10-28,23990.540317089708,0.33967
2023-10-29,25398.88186601298,0.35961
2023-10-30,25819.12420383111,0.36556
2023-10-31,25594.524097232512,0.36238
2023-11-1,25237.14153767626,0.35732
2023-11-2,27221.815435607252,0.38542
2023-11-3,23803.373561590877,0.33702
2023-11-4,25020.31061715497,0.35425
2023-11-5,25882.690271736374,0.36646
2023-11-6,26166.61870837988,0.37048
2023-11-7,27838.406294288303,0.39415
2023-11-8,25522.48255360655,0.36136
2023-11-9,26873.614641415086,0.38049
2023-11-10,27257.12991777684,0.38592
2023-11-11,30686.872426087484,0.43448
2023-11-12,28868.882883996957,0.40874
2023-11-13,29852.03806759836,0.42266
2023-11-14,26540.245929734152,0.37577
2023-11-15,27170.962581283038,0.3847
2023-11-16,31509.69986063895,0.44613
2023-11-17,32426.46381776152,0.45911
2023-11-18,29652.158098518477,0.41983
2023-11-19,33273.30510018831,0.4711
2023-11-20,38680.658609996026,0.54766
2023-11-21,37123.99623596047,0.52562
2023-11-22,36155.67313487029,0.51191
2023-11-23,36236.89644386035,0.51306
2023-11-24,36448.78333687789,0.51606
2023-11-25,37960.949463379766,0.53747
2023-11-26,37383.204535085264,0.52929
2023-11-27,37930.57900871392,0.53704
2023-11-28,35969.21266901485,0.50927
2023-11-29,38408.03080764678,0.5438
2023-11-30,37263.13529570866,0.52759
2023-12-1,37109.164153449245,0.52541
2023-12-2,40395.529864151344,0.57194
2023-12-3,39295.130599746895,0.55636
2023-12-4,39425.794183774386,0.55821
2023-12-5,37517.39956732971,0.53119
2023-12-6,37213.69502067123,0.52689
2023-12-7,35942.37366256596,0.50889
2023-12-8,35911.103797479525,0.52783
2023-12-9,35911.103797479525,0.55258
2023-12-10,34690.679479429025,0.52101
2023-12-11,34660.498588281924,0.50066
2023-12-12,34660.498588281924,0.51226
2023-12-13,34660.498588281924,0.61307
2023-12-14,38166.146210148014,0.63988
2023-12-15,42310.93195144823,0.70937
2023-12-16,39867.8405143543,0.66841
2023-12-17,37972.29740227313,0.63663
2023-12-18,37771.88755782402,0.63327
2023-12-19,42722.48788201337,0.71627
2023-12-20,41724.613864860505,0.69954
2023-12-21,43195.478973228084,0.7242
2023-12-22,45451.28263902136,0.76202
2023-12-23,42698.03310932762,0.71586
2023-12-24,43364.276550546834,0.72703
2023-12-25,43114.36070285583,0.72284
2023-12-26,44598.944342242256,0.74773
2023-12-27,43590.33408342247,0.73082
2023-12-28,44495.75713066578,0.746
2023-12-29,41236.1148690158,0.69135
2023-12-30,41232.53612179349,0.69129
2023-12-31,41170.442501477904,0.68947
2024-1-1,41170.442501477904,0.67904
2024-1-2,41170.442501477904,0.72009
2024-1-3,40968.68521729177,0.71845
2024-1-4,37325.44031711393,0.65456
2024-1-5,39881.870308033824,0.69391
2024-1-6,39881.870308033824,0.66826
2024-1-7,39881.870308033824,0.64625
2024-1-8,39881.870308033824,0.58855
2024-1-9,39881.870308033824,0.67253
2024-1-10,39881.870308033824,0.66103
2024-1-11,39881.870308033824,0.72632
2024-1-12,39256.52505585071,0.70983
2024-1-13,37245.66717293405,0.67347
2024-1-14,37717.41133523546,0.682
2024-1-15,37286.59222335645,0.67421
2024-1-16,36949.692286212405,0.69034
2024-1-17,37113.757409967504,0.68473
2024-1-18,36156.549523851776,0.66707
2024-1-19,33009.579542658146,0.60901
2024-1-20,33822.96953474212,0.61518
2024-1-21,33822.96953474212,0.61617
2024-1-22,33822.96953474212,0.58202
2024-1-23,33822.96953474212,0.57066
2024-1-24,33822.96953474212,0.56372
2024-1-25,33822.96953474212,0.5959
2024-1-26,33822.96953474212,0.58425
2024-1-27,33822.96953474212,0.61632
2024-1-28,33822.96953474212,0.62748
2024-1-29,33822.96953474212,0.61421
2024-1-30,33822.96953474212,0.62203
2024-1-31,31897.24498479551,0.5857
2024-2-1,30721.997337925288,0.56412
2024-2-2,29600.120529513497,0.54352
2024-2-3,30185.422585325567,0.56435
2024-2-4,30185.422585325567,0.55685
2024-2-5,30185.422585325567,0.52292
2024-2-6,30185.422585325567,0.52889
2024-2-7,30185.422585325567,0.52919
2024-2-8,30185.422585325567,0.55399
2024-2-9,30185.422585325567,0.55909
2024-2-10,30185.422585325567,0.60987
2024-2-11,30470.57666435018,0.63306
2024-2-12,30113.91699057071,0.62565
2024-2-13,31383.644682109516,0.65203
2024-2-14,31674.84455071489,0.65808
2024-2-15,32661.073527198216,0.67857
2024-2-16,32615.829250092585,0.67763
2024-2-17,33984.22797148942,0.70606
2024-2-18,39775.01411891299,0.82637
2024-2-19,41896.20059981198,0.87044
2024-2-20,45294.3346037028,0.94104
2024-2-21,49956.42043397001,1.0379
2024-2-22,51891.33526338093,1.0781
2024-2-23,53518.20395079609,1.1119
2024-2-24,49797.58414200344,1.0346
2024-2-25,52704.76960708851,1.095
2024-2-26,53575.96260242029,1.1131
2024-2-27,51713.24608753963,1.0744
2024-2-28,53089.82728458322,1.103
2024-2-29,63539.33000759593,1.3201
2024-3-1,77618.00134099628,1.6126
2024-3-2,78359.23737017359,1.628
2024-3-3,86647.60387824725,1.8002
2024-3-4,83947.38691481558,1.7441
2024-3-5,81256.79639332129,1.6882
2024-3-6,83725.97875025612,1.7395
2024-3-7,124508.40001791467,2.5868
2024-3-8,119849.20212022867,2.49
2024-3-9,138481.18049000396,2.8771
2024-3-10,142168.1077520158,2.9537
2024-3-11,135670.25944429258,2.8187
2024-3-12,130043.60413190111,2.7018
2024-3-13,129129.09214785117,2.6828
2024-3-14,126318.1711021398,2.6244
2024-3-15,126424.06196345083,2.6266
2024-3-16,127800.64316049442,2.6552
2024-3-17,122698.62893368951,2.5492
2024-3-18,133451.3645777293,2.7726
2024-3-19,113274.34227700648,2.3534
2024-3-20,118780.66706518084,2.4678
2024-3-21,1000.0,2.6543
2024-3-22,111765.997541082,2.5019
2024-3-23,108178.79997021632,2.4216
2024-3-24,1000.0,2.4254
2024-3-25,1000.0,2.5333
2024-3-26,1000.0,2.7973
2024-3-27,115063.80274221828,2.964
2024-3-28,119271.93911781088,3.0724
2024-3-29,125157.11877223743,3.224
2024-3-30,118887.61669974476,3.0625
2024-3-31,123064.69671832192,3.1701
2024-4-1,117420.20383076507,3.0247
2024-4-2,105160.70689891871,2.7089
2024-4-3,104920.02013204903,2.7027
2024-4-4,1000.0,2.5541
2024-4-5,1000.0,2.6426
2024-4-6,1000.0,2.6551
2024-4-7,1000.0,2.6967
2024-4-8,1000.0,2.6551
2024-4-9,1000.0,2.7594
2024-4-10,1000.0,2.5612
2024-4-11,1000.0,2.6323
2024-4-12,1000.0,2.5836
2024-4-13,1000.0,2.1017
2024-4-14,1000.0,1.9231
2024-4-15,1000.0,2.194
2024-4-16,1000.0,2.0225
2024-4-17,1000.0,2.0388
2024-4-18,1000.0,2.0033
2024-4-19,1000.0,1.9727
2024-4-20,1000.0,2.1599
2024-4-21,1000.0,2.5219
2024-4-22,105928.02894565879,2.4825
2024-4-23,104037.75233647745,2.4382
2024-4-24,104874.08239381277,2.4578
2024-4-25,96156.62164311866,2.2535
2024-4-26,96485.17987992897,2.2612
2024-4-27,90673.53937946624,2.125
2024-4-28,92845.66408233828,2.2488
2024-4-29,92845.66408233828,2.129
2024-4-30,92845.66408233828,2.1346
2024-5-1,92845.66408233828,2.0209
2024-5-2,92845.66408233828,1.9778
2024-5-3,92845.66408233828,2.0437
2024-5-4,92845.66408233828,2.1705
2024-5-5,92845.66408233828,2.1263
2024-5-6,92845.66408233828,2.3965
2024-5-7,92029.9956922628,2.4044
2024-5-8,90625.27898875838,2.3677
2024-5-9,85546.09897363474,2.235
2024-5-10,88428.25613368605,2.3103
2024-5-11,84298.31247406405,2.2024
2024-5-12,84022.7277256926,2.1952
2024-5-13,83506.0165803729,2.0556
2024-5-14,83506.0165803729,2.0876
2024-5-15,83506.0165803729,2.0341
2024-5-16,83506.0165803729,2.3227
2024-5-17,83506.0165803729,2.2562
2024-5-18,87880.10166462047,2.4249
2024-5-19,83429.7422747836,2.3021
2024-5-20,80530.4853432938,2.2221
2024-5-21,87916.34237626407,2.4259
2024-5-22,91620.1431062423,2.5281
2024-5-23,91852.08366076149,2.5345
2024-5-24,87242.26513969271,2.4073
2024-5-25,84078.45101320444,2.32
2024-5-26,82737.5446823904,2.283
2024-5-27,82038.09894766849,2.2637
2024-5-28,81966.72580158402,2.2318
2024-5-29,81966.72580158402,2.2532
2024-5-30,81966.72580158402,2.2548
2024-5-31,81966.72580158402,2.1848
2024-6-1,81966.72580158402,2.1354
2024-6-2,81966.72580158402,2.1239
2024-6-3,81966.72580158402,2.1063
2024-6-4,81966.72580158402,2.1477
2024-6-5,81966.72580158402,2.1663
2024-6-6,81966.72580158402,2.1456
2024-6-7,81966.72580158402,2.0181
2024-6-8,81966.72580158402,1.8465
2024-6-9,81966.72580158402,1.7352
2024-6-10,81966.72580158402,1.7032
2024-6-11,81966.72580158402,1.6524
2024-6-12,81966.72580158402,1.5465
2024-6-13,81966.72580158402,1.6391
2024-6-14,81966.72580158402,1.5979
2024-6-15,81966.72580158402,1.4664
2024-6-16,81966.72580158402,1.4412
2024-6-17,81966.72580158402,1.4182
2024-6-18,81966.72580158402,1.2262
2024-6-19,81966.72580158402,1.2409
2024-6-20,81966.72580158402,1.5417
2024-6-21,81966.72580158402,1.5837
2024-6-22,81966.72580158402,1.5706
2024-6-23,81966.72580158402,1.4787
2024-6-24,81966.72580158402,1.4174
2024-6-25,81966.72580158402,1.7064
2024-6-26,83089.44303153102,1.6701
2024-6-27,82751.13501846927,1.6633
2024-6-28,74009.85297509463,1.4876
2024-6-29,71447.66728793587,1.4361
2024-6-30,66363.0968563315,1.3339
2024-7-1,68611.80728385964,1.4143
2024-7-2,68611.80728385964,1.3314
2024-7-3,68611.80728385964,1.2953
2024-7-4,68611.80728385964,1.2349
2024-7-5,68611.80728385964,1.1131
2024-7-6,68611.80728385964,1.2028
2024-7-7,68611.80728385964,1.2418
2024-7-8,68611.80728385964,1.1069
2024-7-9,68611.80728385964,1.183
2024-7-10,68611.80728385964,1.2056
2024-7-11,68611.80728385964,1.182
2024-7-12,68611.80728385964,1.1495
2024-7-13,68611.80728385964,1.1835
2024-7-14,68611.80728385964,1.1818
2024-7-15,68611.80728385964,1.3119
2024-7-16,68611.80728385964,1.3875
2024-7-17,70627.20606052013,1.4295
2024-7-18,73038.2642317362,1.4783
2024-7-19,70029.38221068992,1.4174
2024-7-20,73314.94303826921,1.4839
2024-7-21,72662.77156572715,1.4707
2024-7-22,71882.14207586621,1.4549
2024-7-23,68319.90244175393,1.3828
2024-7-24,64204.30519457567,1.2995
2024-7-25,58685.55114283723,1.1878
2024-7-26,59295.971585845735,1.2263
2024-7-27,59295.971585845735,1.264
2024-7-28,59295.971585845735,1.2621
2024-7-29,59295.971585845735,1.2771
2024-7-30,59295.971585845735,1.2277
2024-7-31,59295.971585845735,1.1993
2024-8-1,59295.971585845735,1.1384
2024-8-2,59295.971585845735,1.1346
2024-8-3,59295.971585845735,1.0624
2024-8-4,59295.971585845735,1.0147
2024-8-5,59295.971585845735,0.83456
2024-8-6,59295.971585845735,0.84756
2024-8-7,59295.971585845735,0.87232
2024-8-8,59295.971585845735,0.84797
2024-8-9,59295.971585845735,0.89145
2024-8-10,59295.971585845735,0.84551
2024-8-11,59295.971585845735,0.92948
2024-8-12,59295.971585845735,0.8219
2024-8-13,59295.971585845735,0.83898
2024-8-14,59295.971585845735,0.88408
2024-8-15,59295.971585845735,0.86789
2024-8-16,59295.971585845735,0.82886
2024-8-17,59295.971585845735,0.82616
2024-8-18,59295.971585845735,0.82206
2024-8-19,59295.971585845735,0.82077
2024-8-20,59295.971585845735,0.91245
2024-8-21,59295.971585845735,0.87769
2024-8-22,63990.30411602175,0.9685
2024-8-23,71641.39055550065,1.0843
2024-8-24,80362.83623780821,1.2163
2024-8-25,82992.48425414033,1.2561
2024-8-26,89540.17567169093,1.3552
2024-8-27,91568.57250840943,1.3859
2024-8-28,84082.66496442878,1.2726
2024-8-29,79173.54819022081,1.1983
2024-8-30,74158.71692289397,1.1224
2024-8-31,79166.94103440088,1.1982
2024-9-1,74938.36130964571,1.1342
2024-9-2,77297.11593736071,1.1699
2024-9-3,80567.65806822604,1.2194
2024-9-4,74740.1466350478,1.1312
2024-9-5,76318.87319847259,1.1213
2024-9-6,76318.87319847259,1.0764
2024-9-7,76318.87319847259,1.0586
2024-9-8,76318.87319847259,1.0852
2024-9-9,76318.87319847259,1.1195
2024-9-10,76318.87319847259,1.2226
2024-9-11,76318.87319847259,1.3029
2024-9-12,81677.7612993163,1.3956
2024-9-13,79254.81825131424,1.3542
2024-9-14,79167.03045971996,1.3527
2024-9-15,81712.87641595403,1.3962
2024-9-16,76398.78876478039,1.3054
2024-9-17,74303.58680539696,1.2696
2024-9-18,79442.09887338203,1.3574
2024-9-19,88174.05787729289,1.5066
2024-9-20,88630.55439358314,1.5144
2024-9-21,92668.79280691993,1.5834
2024-9-22,93728.09882549087,1.6015
2024-9-23,97701.95952499186,1.6694
2024-9-24,95308.27907418789,1.6285
2024-9-25,101318.81653867612,1.7312
2024-9-26,96777.26145353213,1.6536
2024-9-27,97169.38025598659,1.6603
2024-9-28,97783.89479714652,1.6708
2024-9-29,94570.86162479594,1.6159
2024-9-30,91855.29260481294,1.5695
2024-10-1,93991.46220027372,1.606
2024-10-2,90608.7059641742,1.5482
2024-10-3,90529.87638998537,1.463
2024-10-4,90529.87638998537,1.3755
2024-10-5,90529.87638998537,1.4395
2024-10-6,90529.87638998537,1.3857
2024-10-7,90529.87638998537,1.5348
2024-10-8,90529.87638998537,1.4936
2024-10-9,90529.87638998537,1.436
2024-10-10,90529.87638998537,1.3493
2024-10-11,90529.87638998537,1.3378
2024-10-12,90529.87638998537,1.4202
2024-10-13,90529.87638998537,1.4413
2024-10-14,90529.87638998537,1.5069
2024-10-15,90529.87638998537,1.4734
2024-10-16,90113.47379668015,1.4679
2024-10-17,87528.98081565948,1.4258
2024-10-18,85674.08737926939,1.3711
2024-10-19,85674.08737926939,1.4386
2024-10-20,85674.08737926939,1.3752
2024-10-21,85674.08737926939,1.4497
2024-10-22,85674.08737926939,1.3915
